A,C,D,J,peak_I_norm,peak_I_day,peak_I,final_R,final_Q,attack_rate,mask_u,vent_u,online_u,club_u,disinfect_u,vax_cov_scale,q_scale
0.12107294384611288,17.613340566993855,1.9041545921359457,19.638568102975913,0.0027618667076563736,92.0,78.71320116820665,2874.3236549923436,0.7281193874083661,0.10085346157867872,0.5015034598575289,0.7749200798565011,0.953861348229366,0.19592121954643882,0.8454985059764685,2.6807313821592427,0.1735963441210311
0.002702787597799426,54.94508531881515,10.076688383715062,65.02447649012801,0.0002105263157894737,0.0,6.0,49.05931842727058,0.7913956829382979,0.0017213795939393186,0.5389357904758975,0.27499582896035685,0.8088329567476574,0.37445705806621,0.6251086508772169,2.8189621060577568,5.70577506925056
0.03420430312890388,16.664874023759076,5.281878213463649,21.980956540351627,0.0004179659861949589,71.0,11.912030606556328,823.2033107152928,0.8633076318169517,0.028884326691764658,0.09728175878875744,0.3390772110222736,0.7386282802669376,0.5618962355283261,0.27407052226896367,1.6443223614570979,2.466042537114083
0.05837450262558408,19.067982430272572,2.3840645759864874,21.51042150888464,0.0008802414211947147,80.0,25.08688050404937,1405.744457256948,0.8655408049260476,0.04932436692129642,0.7719819855402043,0.46405443455496603,0.20020582933219366,0.563266875001587,0.7288103647901645,2.938005751618031,1.0635212304674004
0.39090449621064,32.176699360400036,3.197347570475394,35.76495142708607,0.009728976268687357,76.0,277.2758236575897,9209.150101573568,0.991225232430121,0.3231280737394235,0.3074899640655434,0.25062789573172184,0.09098647048245712,0.3553365207040388,0.37623358320973554,4.3356649385630135,1.6660943637375736
0.052666150387223394,57.037507914461756,8.26078146444997,65.35095552929894,0.0006428197764670621,76.0,18.32036362931127,1280.0760928157822,0.9069232564881177,0.04491495062511516,0.23159179897926396,0.06011777753697184,0.2194039291064398,0.3231716497295259,0.3863926919213598,4.070357422553702,5.089324194018929
0.012285221241967627,74.65057214289831,13.732738728425677,88.39559609256595,0.0002105263157894737,0.0,6.0,288.863991454498,0.80536872781455,0.010135578647526245,0.9850759285035026,0.5082304001692578,0.06506914096566857,0.8378077630162436,0.7473269231827657,0.8115054368505663,8.635743393206427
0.0020626213136567023,80.59403465936202,12.094524756952321,92.690622037628,0.0002105263157894737,0.0,6.0,33.24215988522698,0.887267444898536,0.001166391574920245,0.827650741637753,0.12805863119594318,0.9257331336922742,0.506262968082143,0.3107997629683913,4.48022912339218,6.864005633054566
0.0034962451337297857,28.845430576942793,4.545071166012109,33.39399798808863,0.0002105263157894737,0.0,6.0,69.28426546995354,0.7331892601115776,0.002431026858594861,0.5179363792645468,0.6534379766384442,0.44617676655974886,0.5232013332079855,0.639372329617836,3.203717883132441,2.3013912207220972
0.00807915239584784,22.126788440586882,3.030319708332725,25.165187301315456,0.0002105263157894737,0.0,6.0,182.73923992101987,0.758183291210778,0.006411903155123504,0.6516943163207748,0.592397924863991,0.6099271481102874,0.29810427325505656,0.32602514992348985,3.2484585012712843,1.2464428494586768
0.006182394683938663,57.625477666350506,11.634717128553387,69.26637718958783,0.0002105263157894737,0.0,6.0,138.33444155294364,0.7643824364352128,0.004853840054489251,0.9948106461182072,0.5212351019874036,0.457947554464986,0.9075844005429636,0.18554574701850385,1.71929895618353,6.80986980239839
0.11651832461911016,9.386287339846099,3.1206700666742457,12.623475731139454,0.0018873890747555101,84.0,53.790588630532035,2824.762928344986,0.9153767858990763,0.09911448871385915,0.7049017413672388,0.9554523080682731,0.2990245542269042,0.3100495051650174,0.2650582159249991,1.4637611430435973,1.5649612418833438
