A,C,D,J,peak_I_norm,peak_I_day,peak_I,final_R,final_Q,attack_rate,mask_u,vent_u,online_u,club_u,disinfect_u,vax_cov_scale,q_scale
0.05554657229944076,19.661904049209866,8.105443511330675,27.822894132839984,0.0002105263157894737,0.0,6.0,190.71130346439463,0.7845693947869856,0.0066916246829612155,0.6120510707371107,0.8576594672927813,0.2129797241529658,0.32370603763845573,0.0912496911290025,1.7811459692892118,4.943716545814287
0.007976068108027805,39.68054564856365,14.495764198932804,54.184285915604484,0.0002105263157894737,0.0,6.0,24.842776069910176,0.9404739195002144,0.0008716763533301816,0.77690456889682,0.9862294262039623,0.6692651498396232,0.9397725849763058,0.9521319022177901,2.1956417145653955,8.268457146329677
0.013238009764362839,29.545773617159444,10.225665697887768,39.784677324811575,0.0002105263157894737,0.0,6.0,42.96655086436324,0.8065474460268997,0.00150759827594257,0.44462505433786204,0.9425718168507741,0.23109675404198904,0.7418748033670014,0.7978647668455826,2.2932783859821964,6.111285193511161
0.012967505126524725,36.02159055485697,14.966559559571838,51.00111761955533,0.0002105263157894737,0.0,6.0,41.956078207996875,0.8819236177793843,0.0014721430950174342,0.9311933318411474,0.7959680033714807,0.5176666051856796,0.5749912510833173,0.4890377248852348,1.447641118792278,8.978733014251704
0.013507457155689701,36.20094968615059,11.497396760306957,47.71185390361323,0.0002105263157894737,0.0,6.0,43.838402237057,0.8404226896895775,0.0015381895521774385,0.661833731500067,0.2368459938420271,0.9351222948922641,0.14619913551236197,0.6318938562932697,2.8482146387310436,6.338056064260892
9.562321660731548,2.3344665230915465,1.7280435542020585,13.624831738025152,0.1879921774150534,30.0,5357.777056329021,26297.088343459785,1.0181472873029793,0.9227048541564837,0.34738769846889594,0.05672425749135579,0.18174799072280645,0.24080877548703394,0.8117914215885188,0.11741893714861895,0.43482910939817554
0.01500586891186192,46.91771900433723,10.576791518819983,57.509516392069074,0.0002105263157894737,0.0,6.0,49.110685050512565,0.8196985410280949,0.001723181931596932,0.19566171964396767,0.5178262794707337,0.544507000909505,0.16663305057610556,0.32467135163266975,4.4735722746126,6.234223324462444
0.8403049064343492,21.926260834728545,11.321081781823182,34.087647522986074,0.0016701394408621963,82.0,47.598974064572595,2917.7045001628235,0.9064768281474116,0.10237559649694117,0.5469245726048276,0.7488372614398626,0.03649406838594049,0.8449003125023805,0.42396655248018367,0.24762292883764525,7.013578456794915
0.07077582177939333,8.028074734162525,4.645059392440775,12.743909948382694,0.0002105263157894737,0.0,6.0,243.37023924471887,0.7900267591171085,0.008539306640165575,0.723088081428916,0.4852318844591883,0.6869213316974788,0.009962400415133743,0.620897133794193,1.1942473539964955,2.171766194970747
0.014820978464161702,56.90758868142428,15.64573517206663,72.56814483195507,0.0002105263157894737,0.0,6.0,48.47121284467212,0.8327111803624648,0.0017007443103393726,0.9644050391206705,0.4124937434405352,0.44853683134035627,0.7135146723259618,0.04039473102846547,3.8913835402946093,9.449776998560008
