A,C,D,J,peak_I_norm,peak_I_day,peak_I,final_R,final_Q,attack_rate,mask_u,vent_u,online_u,club_u,disinfect_u,vax_cov_scale,q_scale
0.0028284759635585593,26.609710771693543,5.524252468787789,32.13679171644489,7.017543859649122e-05,0.0,2.0,23.315651451187268,0.7524847153621307,0.0008180930333749919,0.6120510707371107,0.8576594672927813,0.2129797241529658,0.32370603763845573,0.0912496911290025,1.7811459692892118,4.943716545814287
0.0009278025629199703,57.18046407757969,10.025787860630258,67.20717974077287,7.017543859649122e-05,0.0,2.0,6.119303943887142,0.9568372691499071,0.00021471241908375938,0.77690456889682,0.9862294262039623,0.6692651498396232,0.9397725849763058,0.9521319022177901,2.1956417145653955,8.268457146329677
0.0012117112341156115,39.76655769953089,7.053189453835585,46.82095886460059,7.017543859649122e-05,0.0,2.0,8.556237874738562,0.9042410481136579,0.0003002188727978443,0.44462505433786204,0.9425718168507741,0.23109675404198904,0.7418748033670014,0.7978647668455826,2.2932783859821964,6.111285193511161
0.0012402952376483413,56.47352636905785,10.217041065430656,66.69180772972615,7.017543859649122e-05,0.0,2.0,8.767653309007489,0.9514700281412556,0.0003076369582107891,0.9311933318411474,0.7959680033714807,0.5176666051856796,0.5749912510833173,0.4890377248852348,1.447641118792278,8.978733014251704
0.001157596279524641,46.77041311200384,7.859436776089605,54.631007484372965,7.017543859649122e-05,0.0,2.0,8.079479822224735,0.9162126788137712,0.00028349052007806087,0.661833731500067,0.2368459938420271,0.9351222948922641,0.14619913551236197,0.6318938562932697,2.8482146387310436,6.338056064260892
2.582716740487404,2.243592527730143,1.5099692399671403,6.336278508184687,0.0761114112504437,54.0,2169.1752206376455,21623.939954385904,1.066919838319901,0.7587347352416106,0.34738769846889594,0.05672425749135579,0.18174799072280645,0.24080877548703394,0.8117914215885188,0.11741893714861895,0.43482910939817554
0.0011775194030961584,57.35910759041426,7.1860534196495225,64.54633852946688,7.017543859649122e-05,0.0,2.0,8.205586133871808,0.9545927134575518,0.00028791530294287047,0.19566171964396767,0.5178262794707337,0.544507000909505,0.16663305057610556,0.32467135163266975,4.4735722746126,6.234223324462444
0.007063351790885228,35.15421742853607,7.747062602560434,42.90834338288739,7.017543859649122e-05,0.0,2.0,62.40194212185628,0.7537519436705054,0.0021895418288370625,0.5469245726048276,0.7488372614398626,0.03649406838594049,0.8449003125023805,0.42396655248018367,0.24762292883764525,7.013578456794915
0.001912521556431572,9.130987466419777,3.2120292069559575,12.344929194932165,7.017543859649122e-05,0.0,2.0,14.68848294863684,0.827704810438023,0.0005153853666188366,0.723088081428916,0.4852318844591883,0.6869213316974788,0.009962400415133743,0.620897133794193,1.1942473539964955,2.171766194970747
0.001268028238244657,79.41284352939286,10.695197778761463,90.10930933639257,7.017543859649122e-05,0.0,2.0,9.07809271829706,0.8967697798137776,0.0003185295690630548,0.9644050391206705,0.4124937434405352,0.44853683134035627,0.7135146723259618,0.04039473102846547,3.8913835402946093,9.449776998560008
0.001912545658911218,12.333086182552647,2.664762951885163,14.999761680096722,7.017543859649122e-05,0.0,2.0,14.642744410359962,0.8315543232407131,0.0005137805056266654,0.3788408337198064,0.6128950449132516,0.5058938795610526,0.2099958161972964,0.7592540481791742,1.8638904762901083,1.7360445861018814
0.0023842059690812566,11.171995169347586,4.178116404357693,15.35249577967436,7.017543859649122e-05,0.0,2.0,19.134947389718004,0.7650835057861802,0.0006714016627971229,0.22452700270227133,0.9104945870276452,0.2586200423960364,0.7874068368173863,0.6876772561433971,0.31217569328820494,3.158248706565128
0.0019371105257809096,36.34637348066179,3.77114128742763,40.1194518786152,7.017543859649122e-05,0.0,2.0,15.010327626586955,0.805317974060349,0.0005266781623363844,0.3894637216560409,0.5450516199313151,0.19115744608709262,0.7224632930576265,0.2394074218547887,4.407008627427045,2.9045098567632217
0.0013694501029098813,28.536797815739707,6.8408903910544305,35.37905765689705,7.017543859649122e-05,0.0,2.0,9.84659877822415,0.9450009467457017,0.0003454946939727772,0.6162078886916164,0.37594184359758276,0.7793284723607556,0.6470982353510183,0.5864565980923586,1.626331963708404,5.152365550993596
0.0014030747157663997,57.98722845850232,11.255713141407664,69.24434467462575,7.017543859649122e-05,0.0,2.0,10.236551000064086,0.9039730646060072,0.0003591772280724241,0.5910516305494224,0.9230901281418219,0.7371370491646088,0.6664655334365729,0.0809973427811787,0.38836799420516677,9.61495780053726
0.0016531452016196628,21.83784036712281,3.239837585821579,25.079331098146007,7.017543859649122e-05,0.0,2.0,12.274060027765177,0.8092483603395509,0.0004306687729040413,0.3577844374198904,0.2798702213068774,0.9027577355838415,0.8254470576490216,0.3678372574208136,3.323765876861838,1.2236051580687413
0.0012704875127794756,25.94111240654326,3.7860375921056697,29.72842048616171,7.017543859649122e-05,0.0,2.0,8.989634380909811,0.8892589446585174,0.0003154257677512214,0.04792179954471243,0.9471620376073531,0.3713196509150834,0.6265367449160365,0.7302819084071589,3.0989349640071677,2.7261042857032054
0.0015593524817414425,8.435397477860906,3.4734516661955794,11.910408496538228,7.017543859649122e-05,0.0,2.0,11.528107001561807,0.8489297174799911,0.0004044949825109406,0.6323780473928692,0.8405270939951562,0.47994346504620533,0.5053454863343884,0.8657989311092532,0.6050783004387952,2.347441862825015
0.0019361236469053876,27.525107525628137,4.036679525246665,31.56372317452171,7.017543859649122e-05,0.0,2.0,15.029535680644678,0.7935860614229302,0.0005273521291454272,0.9022173284634442,0.5306596177741814,0.3291058936596597,0.11124177682145908,0.1737324539861943,2.886875887550228,3.4520868310831454
0.0011319771055427741,35.83487132210151,5.603735029511658,41.43973832871872,7.017543859649122e-05,0.0,2.0,7.747678395216134,0.9751512261490073,0.00027184836474442573,0.7610076420130025,0.2512013995558962,0.9804947016774037,0.07467013355786978,0.6564122560959333,3.279739144252727,4.071534455171763
0.002878848045781907,22.438162538987036,2.0589079801764982,24.499949367209318,7.017543859649122e-05,0.0,2.0,23.533998667909596,0.6951047544190839,0.0008257543392248981,0.10199646405156154,0.3990973307219111,0.8001757526555514,0.02948310365863105,0.13291357282946586,3.608759412536652,0.8332397422939772
0.001068285691190049,39.09072794947004,3.8004724282345017,42.89226866339573,7.017543859649122e-05,0.0,2.0,7.1574637945453965,0.9629534202578456,0.0002511390805103648,0.9563717779079728,0.2207051643163398,0.5403523455779478,0.611457512575337,0.9101414956754472,4.683743796425617,2.49914154560636
0.0012054263777758162,53.193307984648854,8.53958250023757,61.7340959112642,7.017543859649122e-05,0.0,2.0,8.527115388242478,0.8916920467708188,0.00029919703116640275,0.8084036857138459,0.17271496943965203,0.6743200656160816,0.28512227447487776,0.8158655487285159,2.7267601050668464,7.298244144558681
0.0022907435384644298,25.328507862643413,6.032627859139395,31.36342646532127,7.017543859649122e-05,0.0,2.0,18.312809372176385,0.78244649351538,0.0006425547148132065,0.8556719056985232,0.6819270451758612,0.11628281425896653,0.5249430611463349,0.5259509823346272,1.1039840207024008,5.436197418946739
0.0015152907438754943,29.69718770503,5.364286635996544,35.06298963177042,7.017543859649122e-05,0.0,2.0,11.185556771731532,0.8843664908489064,0.0003924756762011064,0.16659880735324134,0.872246170573618,0.30030874399829044,0.7593944521232142,0.5306267418995878,2.5789484342752944,4.304436821651044
0.0021166221745233748,11.863977118055887,4.780647537469954,16.646741277700364,7.017543859649122e-05,0.0,2.0,16.65048760913433,0.7809960644159901,0.0005842276354082221,0.29266654758340227,0.10285583146393013,0.6216317552884344,0.9588459646599677,0.9244225469300088,0.734384563715857,3.079148020505578
0.001326124858680434,33.266006432262856,3.9922994430023433,37.25963200012388,7.017543859649122e-05,0.0,2.0,9.511541126333672,0.8780235308049772,0.0003337382851345148,0.3158367963019349,0.3062701637186435,0.38245732045872843,0.01958282891760832,0.9889370409743458,3.497062874707791,3.4011787817234715
0.0009127200347710143,46.75593007475665,6.102048621171613,52.85889141596303,7.017543859649122e-05,0.0,2.0,5.839867159563396,1.035544789489142,0.00020490761963380338,0.3074381771781648,0.5931964706959663,0.7993027808571977,0.85788082738592,0.8539538277241746,4.583794846173036,4.215189990231519
0.0014243149286725832,49.016437404607046,9.984964408861721,59.00282612839744,7.017543859649122e-05,0.0,2.0,10.377530273403254,0.9343030546187157,0.00036412386924221943,0.3416573120733944,0.8885968872959865,0.7616348568600608,0.2938818293196582,0.333870318340892,0.18797602850871886,8.605507545803912
0.0017438025737654093,25.41694248600507,3.7806532025472803,29.199339491126118,7.017543859649122e-05,0.0,2.0,13.184069495003287,0.8551223110390063,0.00046259892964923817,0.4163413928935893,0.6305681201564851,0.5627661493833147,0.35021510184616733,0.027525214126408626,3.169107986436795,2.6544373056714847
0.0016189983747715382,63.88930429785147,10.025082571663734,73.91600586788998,7.017543859649122e-05,0.0,2.0,12.198618102472912,0.8461531846880636,0.0004280216878060671,0.13949998367737182,0.06690069933203507,0.38915672250008115,0.44005892180260375,0.9376629763158253,2.2616331580545417,9.08736337228244
0.3807999914650938,4.495388394751219,2.13365574523998,7.009844131456293,0.0034713966677387535,103.0,98.93480503055447,3438.2618645261155,0.732185696960613,0.12064076717635493,0.7399892102358866,0.7818526529811053,0.8828709121948811,0.8064902565977392,0.3465137870081086,1.2172581552758492,0.10873424314147861
0.001247640168502495,50.41452999700137,5.799431302751457,56.215208939921325,7.017543859649122e-05,0.0,2.0,8.769862054622882,0.9599533458589049,0.00030771445805694323,0.8665181291332498,0.016115909038222076,0.4028062095102082,0.7524461630472656,0.43879153042308283,4.872687751906925,4.591477085294844
0.0014293020330010968,45.63456854142337,5.915283833704392,51.551281677160766,7.017543859649122e-05,0.0,2.0,10.490218917982679,0.8486941886026353,0.00036807785677132204,0.8862878757078152,0.03181769602549683,0.4975632659268962,0.05397690710105374,0.3975873238874986,3.852580533098267,5.123927233107475
0.0015762443933928546,36.68798535726922,2.3559677670095636,39.04552936867218,7.017543859649122e-05,0.0,2.0,11.626230849458825,0.8815517112599567,0.0004079379245424149,0.27638385435049767,0.48727348566808193,0.10010517528215723,0.11592185819337103,0.7476233965475463,4.805576824698661,2.1112501291379706
0.0013763230996435216,78.1172168929703,9.499746697463006,87.61833991353296,7.017543859649122e-05,0.0,2.0,10.046188676547791,0.8762269227060543,0.0003524978482999225,0.6755450802026065,0.9629147770105823,0.012265684570162583,0.40443319532714417,0.2271800342363406,4.142645332702683,9.155960143689171
0.00110233424016441,53.40172061438232,8.228964485810268,61.63178743443275,7.017543859649122e-05,0.0,2.0,7.597244692834667,0.9304447049138381,0.000266569989222269,0.5370633380536636,0.14869326633892332,0.753918877373455,0.5431592573762348,0.8824586914157769,3.366578774092967,6.661845375609659
0.0019196767449275,34.197216971366636,1.8891983089501818,36.08833495706175,7.017543859649122e-05,0.0,2.0,14.679573565836744,0.7855187928012125,0.0005150727566960261,0.9150642902141614,0.323889144186283,0.2521406657364974,0.49709738697607375,0.37676653898391016,4.969461280937294,1.1115327187174238
0.0062739647301366394,28.284345116988664,1.7523894650668113,30.043008546785614,7.017543859649122e-05,0.0,2.0,54.88170898627943,0.6909430051924239,0.0019256739995185763,0.120841653936262,0.25920748841237207,0.27175434101470997,0.4847574745942887,0.5060840298053358,4.342962986489958,0.9546422148535685
