day,S_s,V_s,E_s,I_s,Q_s,R_s,S_t,V_t,E_t,I_t,Q_t,R_t,S_l,V_l,E_l,I_l,Q_l,R_l,N_s,N_t,N_l,S,V,E,I,Q,R,N
14.0,20258.237229534927,5121.099487328651,145.70714112253916,132.61804222633086,103.1939489095487,239.14415087799784,1490.6955255271364,203.4968649161421,1.4664282632279857,1.3256486454989633,0.979911577376978,2.035621070617277,702.6281433468411,95.8829707031185,0.37790593290793123,0.34113822343871947,0.2509496377197435,0.5188921559741315,25999.999999999996,1699.9999999999995,800.0000000000001,22451.5608984089,5420.479322947911,147.55147531867507,134.28482909526855,104.42481012464542,241.69866410458926,28499.999999999996
15.0,20166.372881858788,5106.689120275637,168.78757957814625,154.04621654946618,119.66134210138534,284.44285963657245,1489.7119869732664,203.40354191960083,1.7045545709557797,1.5457469384233569,1.152334275878426,2.4818353218748803,702.3721636269213,95.86113680966196,0.43951218475355364,0.39808311123723406,0.2955228660583622,0.6335814013676235,25999.999999999996,1699.9999999999998,800.0000000000001,22358.457032458977,5405.953799004899,170.9316463338556,155.99004659912677,121.10919924332214,287.55827635981495,28499.999999999996
16.0,20060.088348142443,5089.985557263656,195.4267232678618,178.9459405436399,138.54055458426078,337.01287619813206,1488.5689747643355,203.29506366142624,1.9811591621208358,1.8023190173248633,1.349211570004069,3.0032718247880545,702.0745231346835,95.83574569142547,0.5111051404357756,0.4644671317977509,0.34643130326115396,0.7677275983963434,25999.999999999993,1699.9999999999995,800.0000000000001,22250.731846041464,5389.116366616508,197.9189875704184,181.21272669276252,140.23619745752598,340.78387562131644,28499.999999999993
17.0,19937.223219486183,5070.634238101017,226.12340668334207,207.8652396711758,160.16541365945412,397.9884823988194,1487.240835123583,203.16898385717363,2.3023628622828936,2.1017525218635424,1.5742752329763339,3.611790402120082,701.7284778217316,95.80622017889351,0.5942958922608945,0.541961267021947,0.40464213918930464,0.9244027009027134,25999.999999999993,1699.9999999999995,800.0000000000001,22126.192532431498,5369.609442137084,229.02006543788588,210.5089534600613,162.14433103161974,402.5246755018422,28499.999999999993
18.0,19795.339359471713,5048.23098626365,261.42617431344814,241.43044537364165,184.89944045472757,468.6735941228109,1485.697945927664,203.0224748302498,2.6751638083914875,2.4514941866997315,1.831697195134,4.321224051860508,701.3262223597417,95.7718918027024,0.6909326130353574,0.6325182632445617,0.4712408143929865,1.1071941468829476,25999.99999999999,1699.9999999999995,800.0,21982.363527759117,5347.025352896602,264.79227073487493,244.51445782358593,187.20237846425456,474.10201232155435,28499.99999999999
19.0,19631.703907046223,5022.317279900909,301.9295066181598,280.3532473876523,213.13359995839693,550.5624590886522,1483.9061898564705,202.85227575654503,3.1075271500983206,2.8602310969547005,2.1261005382885343,5.147675601642611,700.8587430531198,95.73198796280697,0.8031276493409588,0.7384222903673844,0.5474348957600739,1.320284148604692,25999.99999999999,1699.9999999999995,799.9999999999999,21816.468839955814,5320.901543620261,305.84016141759906,283.9519007749744,215.80713539244553,557.0304188388995,28499.99999999999
20.0,19443.27955472814,4992.376049418232,348.2653887334392,325.43614572374594,245.28174644742157,645.3611149490159,1481.8263972370708,202.65463743931667,3.6084634549953276,3.3380886194426593,2.462560074249523,6.109853174924845,700.3156594091353,95.68561803288611,0.9332829773605198,0.8623441138797687,0.6345555957444364,1.5685398709938394,25999.999999999993,1699.9999999999998,799.9999999999999,21625.421611374342,5290.716304890434,352.80713516579505,329.63657845706837,248.37886211741554,653.0395079949346,28499.999999999993
21.0,19226.726493570364,4957.828552886408,401.0882519687177,377.57484762123477,281.77309004511693,755.008763908152,1479.4137782935236,202.42526530701997,4.188083446440311,3.89684040982989,2.8465870170816254,7.2294455261044375,699.6850584570493,95.63175871903215,1.084111174380282,1.0074009289739596,0.7340556185041412,1.8576151020601281,25999.999999999993,1699.9999999999998,800.0,21405.82533032094,5255.88557691246,406.3604465895383,382.4790889600386,285.3537326807027,764.0958245363165,28499.999999999993
22.0,18978.421911845977,4918.033114424962,461.0507785024096,437.75547950944383,323.0409617313156,881.6977539858849,1476.6173777544207,202.15926354517686,4.857610446636396,4.550120542028921,3.2840917476865377,8.531535964050187,698.9533291147463,95.5692392583513,1.2586475033323958,1.1772187310290538,0.8475018838471867,2.1940635086937577,25999.999999999993,1699.9999999999995,800.0,21153.992618715143,5215.761617228491,467.1670364523784,443.4828187825018,327.1725553628493,892.4233534586288,28499.999999999993
23.0,18694.504643381057,4872.286802781416,528.7675270112373,507.04360723755985,369.5071827702077,1027.8902368185165,1473.3796031984189,201.85108498718503,5.629323683374127,5.313619679661545,3.78131855796962,10.045049893390397,698.1050084631007,95.49672742528094,1.4602466185840017,1.3759931109049397,0.9765616486461264,2.585462733483417,25999.999999999993,1699.9999999999995,800.0000000000001,20865.98925504258,5169.634615193882,535.8570973131955,513.7332200281263,374.2650629768234,1040.5207494453903,28499.999999999993
