day,new_s_dorm,new_s_class,new_s_canteen,new_s_club,new_s,new_t_dorm,new_t_class,new_t_canteen,new_t_club,new_t,new_l_dorm,new_l_class,new_l_canteen,new_l_club,new_l,new_total,new_dorm,new_class,new_canteen,new_club
38.0,608.8873027591951,200.5125373494874,78.12204942784831,61.700442980833856,949.2223325173646,3.095002876768507,9.953034121467429,2.784236126625484,1.7211771120138557,17.553450236875275,2.400358256228955,0.8426408534243762,1.2014471584030257,0.4351766963735162,4.879622964429873,971.6554057186698,614.3826638921926,211.30821232437918,82.10773271287682,63.85679678922123
39.0,587.8056376819629,194.08015566397552,75.66210126487766,59.70817064366004,917.2560652544763,3.204639817836482,10.293937940676265,2.893376417859367,1.7857053813646981,18.17765955773681,2.5057105130142694,0.8792720139266289,1.2570659766838732,0.45463927157095557,5.0966877751957265,940.5304125874088,593.5159880128136,205.2533656185784,79.81254365942091,61.948515296595694
40.0,557.9023364737377,184.74563930316606,72.07227017312137,56.822986815684054,871.5432327657093,3.2711048467102724,10.494231813993013,2.9652132178924115,1.8267348945705053,18.557284773166202,2.579960584419234,0.9049022125384518,1.2975596025202694,0.46851046277547936,5.250932862253435,895.3514504011289,563.7534019048672,196.14477332969753,76.33504299353405,59.11823217303004
41.0,520.9094084966796,173.05180931852013,67.56160417318563,53.21264178749838,814.7354637758837,3.2904599107418004,10.541715208927467,2.995765741514525,1.8419244870471658,18.669865348230957,2.6190637568194295,0.9181164750079313,1.3207861074112057,0.4760395205489584,5.334005859787525,838.7393349839022,526.8189321642408,184.51164100245552,71.87815602211137,55.5306057950945
42.0,478.8760937279287,159.64873381943593,62.38112209627907,49.07779450799033,749.9837441516341,3.2613881891852468,10.432776918775698,2.9832722479111675,1.8303443584969943,18.507781714369106,2.620804737165554,0.9181490775432704,1.3254778322991978,0.4768027318366785,5.3412343788447005,773.8327602448479,484.7582866542795,170.99965981575488,66.68987217648944,51.384941598324005
43.0,433.92151513398096,145.21482948422477,56.7933051896797,44.62766959460363,680.557319402489,3.185282709077811,10.172628506945523,2.9283195785407146,1.7925426896256027,18.07877348418965,2.584987565134994,0.9049501882452069,1.3113496438907344,0.4707399635720247,5.2720273608429595,703.9081202475217,439.69178540819377,156.2924081794155,61.03297441211115,46.89095224780126
44.0,388.0176270789928,130.38683810802945,51.0449577250605,40.05847696994719,609.5078998820298,3.0660244509451133,9.774521998926128,2.8337079279023802,1.730444379232237,17.40469875700586,2.5133987279156247,0.8791719595133426,1.2790984267827745,0.4581505847050036,5.129819698916745,632.0424183379524,393.59705025785354,141.04053206646893,55.157764079745654,42.247071933884435
45.0,342.83574084589253,115.709552791705,45.34766241712049,35.537941416504815,539.4308974712228,2.9095111001196434,9.258159582171707,2.7040952595790304,1.6471122376676948,16.518878179538078,2.4095668902843568,0.8420823438256453,1.2303026147948348,0.439652558227758,4.921604407132595,560.8713800578935,348.1548188362965,125.80979471770236,49.28206029149435,37.62470621240026
46.0,299.66752539660087,101.60911168592601,39.867334197419666,31.19710947266651,472.34108075261304,2.7230325358166474,8.647615415212645,2.5454975612569872,1.5464205688744768,15.462566081160755,2.2783740742910674,0.7954260896646946,1.167246183775861,0.41611421817965477,4.657160565911278,492.46080739968505,304.6689320067086,111.05215319080335,43.58007794245251,33.15964425972064
47.0,259.41497122396225,88.38837514840884,34.72232012383359,27.12896724086846,409.65463373707314,2.514614659993542,7.969171585108786,2.364744507672416,1.4327054513512223,14.281236204125966,2.1256004961613946,0.741262143403211,1.0927051754899941,0.38857324654877606,4.348141061603376,428.28401100280246,264.05518638011716,97.09880887692083,38.179769806996006,28.950245938768457
48.0,222.62704643209403,76.23747831188592,29.987389513815007,23.391731581250532,352.2436458390455,2.2924010401359265,7.249296221565799,2.1689493868824044,1.3104291894206195,13.021075838004748,1.957455267199824,0.6817961459919611,1.0097215096631542,0.3581521981823947,4.007125121037334,369.2718467980876,226.8769027394298,84.16857067944369,33.166060410360565,25.060312968853548
49.0,189.56143513148984,65.25272717951607,25.700977244806307,20.01470485955425,300.5298444153665,2.064127551112056,6.5129431398641655,1.9650418619358043,1.1838893512279087,11.726001904139935,1.7801410957378787,0.6192252813858357,0.9213875788068175,0.325979307511561,3.646733263442093,315.90257958294853,193.40570377833978,72.38489560076607,28.58740668554893,21.524573518293717
50.0,160.25575229613,55.45883658008101,21.87374396894743,17.005150681144293,254.59348352630272,1.8367388676631524,5.782329720386683,1.7594086032932723,1.057000031909529,10.435477223252636,1.5995010152464153,0.5556126672098661,0.8306658007883074,0.29312340112070623,3.278902884365295,268.3078636339207,163.69199217903954,61.79677896767756,24.46381837302901,18.355274114174527
51.0,134.59307829658403,46.82958892832442,18.496543029706853,14.354674800381598,214.2738850549969,1.6161287894911343,5.0761303359426915,1.5576304926567803,0.933137072015789,9.183026690106395,1.42074490757182,0.4927906523018268,0.7402433878209476,0.26054277515194446,2.914321722846539,226.37123346794985,137.62995199364698,52.39850991656894,20.79441691018458,15.548354647549331
52.0,112.35626812715817,39.3050607251008,15.547070521924828,12.044541971243792,179.25294134542762,1.4069980471089336,4.409059765918283,1.3643157683689997,0.8150454836440626,7.995419065040279,1.248261933283946,0.4322952170293856,0.6524269426209179,0.2290494093705565,2.5620335023048058,189.8103939127727,115.01152810755104,44.14641570804847,17.563813232914743,13.088636864258412
53.0,93.26934911617556,32.80480859941929,12.994957578231894,10.049743213359147,149.11885850718588,1.2128121250225041,3.791784583722986,1.1830188880254524,0.7048012588286195,6.892416855599563,1.085514418700043,0.3753298242153403,0.5690763920368874,0.19928796445745184,2.229208599409722,158.24048396219516,95.56767565989811,36.97192300735762,14.747052858294234,10.953832436645218
54.0,77.02717944033624,27.237350691963524,10.805431913836758,8.34191835278189,123.41188039891841,1.0358411497378393,3.2310989251087525,1.016234197224912,0.6038193440351647,5.886993616106668,0.9350060459255783,0.32275600106579194,0.4915763584968646,0.17172847581863873,1.9210668813068739,131.21994089633196,78.99802663599965,30.79120561813807,12.313242469558535,9.117466172635694
55.0,63.31584073689248,22.506723436481963,8.941850186785423,6.891375000187663,101.65578936034753,0.8772649966367538,2.730305212771401,0.8654537166994914,0.5128998874991415,4.985923813606788,0.7983156329648151,0.27510730304550013,0.4208420325139922,0.14667130969162712,1.6409362782159347,108.28264945217025,64.99142136649405,25.512135952298866,10.228145935998906,7.550946197378432
56.0,51.8263953846282,18.516961354495578,7.367430537704855,5.668465537389923,83.37925281421855,0.7373269016680035,2.2897420324548,0.7312772483323083,0.4323045016729519,4.190650684128064,0.6761855081936073,0.23262248071942349,0.35735505129914746,0.12426245848557314,1.3904254986977513,88.96032899704436,53.23990779448981,21.039325867669803,8.456062837336312,6.225032497548448
