day,S_s,V_s,E_s,I_s,Q_s,R_s,S_t,V_t,E_t,I_t,Q_t,R_t,S_l,V_l,E_l,I_l,Q_l,R_l,N_s,N_t,N_l,S,V,E,I,Q,R,N
46.0,0.576501914373244,12.669715119141598,2.973710689706977e-10,8.057938578864003e-10,14.32794654042188,25972.425836424944,133.69118409992194,165.64305003464776,4.491592152589346e-09,1.2167577616396511e-08,0.9891944134974555,1399.6765714352744,241.97167025220295,208.5580854501917,1.0122727747422604e-08,2.735479425589933e-08,0.29009617632148244,349.18014808380667,25999.99999999998,1700.0000000000007,800.0000000000003,376.23935626649813,386.870850603981,1.4911690968982648e-08,4.032816573018224e-08,15.607237130240819,27721.282555944024,28499.99999999998
47.0,0.5765019143645324,12.669715119022896,1.637659654063267e-10,4.453941003032074e-10,12.332169033595475,25974.42161393239,133.69118409888776,165.64305003375722,2.473665762293332e-09,6.726241979920257e-09,0.8514069137673032,1399.8143589443887,241.97167024938045,208.55808544867122,5.578107768876883e-09,1.5136853614809535e-08,0.24968791868701787,349.2205563625467,25999.99999999998,1700.000000000001,800.0000000000002,376.2393562626328,386.87085060145137,8.215539496576542e-09,2.2308489695033e-08,13.433263866049796,27723.456529239327,28499.99999999998
48.0,0.5765019143597514,12.669715118957754,9.120044640400897e-11,2.4676747812395505e-10,10.614406358957819,25976.13937660737,133.69118409832024,165.6430500332685,1.3776064635675637e-09,3.72684356438342e-09,0.7328134206714038,1399.9329524426362,241.97167024783082,208.55808544783645,3.107756606706744e-09,8.392756333928463e-09,0.21490859044096888,349.2553357023916,25999.999999999985,1700.0000000000007,800.0000000000005,376.2393562605108,386.8708506000627,4.576563516678317e-09,1.2366367376435839e-08,11.562128370070191,27725.327664752396,28499.999999999985
49.0,0.5765019143570852,12.669715118921426,5.01404326038086e-11,1.364609911597731e-10,9.135898096264782,25977.61788487025,133.69118409800373,165.64305003299597,7.57403608162503e-10,2.0610662523482924e-09,0.6307379343969591,1400.0350279317856,241.97167024696645,208.55808544737081,1.7093314461385298e-09,4.64479297568722e-09,0.18497341550907323,349.2852708837999,25999.99999999998,1700.0000000000007,800.0000000000005,376.2393562593273,386.87085059928825,2.516875486904841e-09,6.842320219195286e-09,9.951609446170815,27726.938183685837,28499.99999999998
50.0,0.5765019143556215,12.66971511890148,2.7923180960684613e-11,7.551964760004405e-11,7.863346243306987,25978.890436723315,133.69118409782993,165.64305003284633,4.218051481569506e-10,1.140669739183578e-09,0.5428815774792373,1400.1228842902826,241.97167024649175,208.5580854471151,9.522179757102078e-10,2.571861924093722e-09,0.1592082140100708,349.31103608885934,25999.99999999998,1700.0000000000005,800.0000000000003,376.2393562586773,386.87085059886294,1.4019463048278431e-09,3.788051310877344e-09,8.565436034796296,27728.324357102458,28499.99999999998
51.0,0.5765019143548074,12.669715118890387,1.5356052961008954e-11,4.177966731087655e-11,6.768042213125349,25979.985740753553,133.6911840977333,165.6430500327631,2.3197126960695732e-10,6.310786730669678e-10,0.46726232331317136,1400.198503545328,241.97167024622766,208.55808544697283,5.238195901107336e-10,1.4235990451605877e-09,0.137031727114472,349.3332125777379,25999.99999999998,1700.0000000000007,800.0000000000002,376.23935625831575,386.87085059862636,7.711469126786999e-10,2.096457385538432e-09,7.3723362635529925,27729.51745687662,28499.99999999998
52.0,0.5765019143543595,12.669715118884284,8.53415583076752e-12,2.310316889198516e-11,5.825310083823376,25980.92847288289,133.6911840976801,165.64305003271733,1.289201241312238e-10,3.4898079960411417e-10,0.4021765584209753,1400.2635893107044,241.97167024608237,208.55808544689458,2.911783735094031e-10,7.875185520015298e-10,0.11794434465585754,349.35229996128885,25999.99999999998,1700.0000000000007,800.0000000000003,376.2393562581168,386.8708505984962,4.286326534713944e-10,1.159602520497629e-09,6.345430986900208,27730.544362154884,28499.99999999998
53.0,0.5765019143541111,12.6697151188809,4.708836394779402e-12,1.2768291277406415e-11,5.013891019962518,25981.739891946767,133.69118409765062,165.64305003269192,7.113428200348999e-11,1.9287420298211212e-10,0.3461565832620903,1400.3196092861322,241.9716702460018,208.55808544685115,1.606949459530802e-10,4.3539216876440003e-10,0.10151564171073157,349.3687286648406,25999.99999999998,1700.000000000001,800.0000000000005,376.2393562580065,386.870850598424,2.3653806435134963e-10,6.410346630239186e-10,5.4615632449353395,27731.42822989774,28499.99999999998
54.0,0.5765019143539744,12.669715118879036,2.6022093373503232e-12,7.067639681672503e-12,4.3154957771153,25982.438287189623,133.6911840976344,165.64305003267793,3.931077430671915e-11,1.0676380386255436e-10,0.29793971737867464,1400.3678261521636,241.9716702459574,208.55808544682725,8.881795361425159e-11,2.4107168984024124e-10,0.0873753182404433,349.3828689886454,25999.99999999998,1700.0000000000007,800.0000000000005,376.23935625794576,386.8708505983842,1.3073093725832105e-10,3.549031333844681e-10,4.700810812734419,27732.188982330434,28499.99999999998
55.0,0.5765019143538985,12.669715118878003,1.4479695698543454e-12,3.8885790781255975e-12,3.714383343024706,25983.039399623718,133.69118409762538,165.64305003267017,2.1874211068438732e-11,5.874183317484663e-11,0.25643920900238765,1400.4093266606221,241.9716702459328,208.55808544681398,4.942885921181093e-11,1.3266819361049672e-10,0.0752046679238221,349.3950396391476,25999.99999999998,1700.0000000000007,800.0000000000003,376.2393562579121,386.87085059836215,7.2751039850104e-11,1.9529860586346895e-10,4.046027219950916,27732.843765923488,28499.99999999998
