A,C,D,J,peak_I_norm,peak_I_day,peak_I,final_R,final_Q,attack_rate,mask_u,vent_u,online_u,club_u,disinfect_u,vax_cov_scale,q_scale
1.929271150477221,36.83007889238153,11.330588216326408,50.08993825918516,0.08519186137693152,37.0,2427.968049242548,22334.94538001303,1.1196991447435907,0.7836822940355449,0.6120510707371107,0.8576594672927813,0.2129797241529658,0.32370603763845573,0.0912496911290025,1.7811459692892118,4.943716545814287
0.016001645564254135,79.64194876344371,18.305620491293254,97.96357090030122,0.0006315789473684211,0.0,18.0,291.30609911567313,0.7223598028869715,0.010221266635637653,0.77690456889682,0.9862294262039623,0.6692651498396232,0.9397725849763058,0.9521319022177901,2.1956417145653955,8.268457146329677
0.3195873439244037,53.907913535964184,13.344947291864287,67.57244817175288,0.005977624160585092,69.0,170.36228857667513,6516.840674200894,0.9261277606555042,0.22866107628775065,0.44462505433786204,0.9425718168507741,0.23109675404198904,0.7418748033670014,0.7978647668455826,2.2932783859821964,6.111285193511161
0.4066691687712765,81.98001947446777,19.433229138845967,101.81991778208501,0.008344360668033398,67.0,237.81427903895184,8152.778336812915,0.9156748904155559,0.2860623977829093,0.9311933318411474,0.7959680033714807,0.5176666051856796,0.5749912510833173,0.4890377248852348,1.447641118792278,8.978733014251704
0.21936714491878168,61.7207516223045,14.319953713861784,76.26007248108506,0.003583971645575336,70.0,102.14319189889707,4545.01400449107,0.9086757550173798,0.1594741755961779,0.661833731500067,0.2368459938420271,0.9351222948922641,0.14619913551236197,0.6318938562932697,2.8482146387310436,6.338056064260892
11.021157724130887,2.243592527730143,2.0301843392981973,15.294934591159228,0.2435968192394027,23.0,6942.5093483229775,26877.90372449641,1.020503830249854,0.9430843412104003,0.34738769846889594,0.05672425749135579,0.18174799072280645,0.24080877548703394,0.8117914215885188,0.11741893714861895,0.43482910939817554
0.2685492319386968,71.93711831089115,13.569608735806275,85.77527627863611,0.004665635906698289,71.0,132.97062334090123,5544.523911618162,0.8515215602422705,0.19454469865326884,0.19566171964396767,0.5178262794707337,0.544507000909505,0.16663305057610556,0.32467135163266975,4.4735722746126,6.234223324462444
2.9876217545191768,52.60584322053009,15.740232617761366,71.33369759281064,0.12591497895876166,31.0,3588.576900324708,24778.220463826856,1.0064965508873382,0.869411244344802,0.5469245726048276,0.7488372614398626,0.03649406838594049,0.8449003125023805,0.42396655248018367,0.24762292883764525,7.013578456794915
1.2554427338816336,11.680475258712704,6.017027453521749,18.952945446116086,0.051205933770952,47.0,1459.369112472132,18546.708440654224,1.021498111280616,0.650761699672078,0.723088081428916,0.4852318844591883,0.6869213316974788,0.009962400415133743,0.620897133794193,1.1942473539964955,2.171766194970747
0.46060628934715037,107.02220722532195,20.416944124369547,127.89975763903865,0.010026579844726824,65.0,285.75752557471446,9117.532385302862,0.931506922648527,0.3199134170281706,0.9644050391206705,0.4124937434405352,0.44853683134035627,0.7135146723259618,0.04039473102846547,3.8913835402946093,9.449776998560008
1.2082941380888885,13.886439599665893,4.998481386945203,20.093215124699984,0.048801806197726845,49.0,1390.851476635215,18106.53083771674,1.075704410678467,0.635316871498833,0.3788408337198064,0.6128950449132516,0.5058938795610526,0.2099958161972964,0.7592540481791742,1.8638904762901083,1.7360445861018814
1.694361993625562,16.18719820438635,8.118819195449998,26.00037939346191,0.07442390071063658,41.0,2121.0811702531423,21420.9708409575,1.021547550958463,0.751613011963421,0.22452700270227133,0.9104945870276452,0.2586200423960364,0.7874068368173863,0.6876772561433971,0.31217569328820494,3.158248706565128
1.3405554511229187,40.699466863364464,7.359266132685349,49.39928844717273,0.05446515734177016,47.0,1552.2569842404496,19509.516761946856,1.0224733059095303,0.6845444477876089,0.3894637216560409,0.5450516199313151,0.19115744608709262,0.7224632930576265,0.2394074218547887,4.407008627427045,2.9045098567632217
0.6310189307038594,39.42784986808866,12.365495443792978,52.4243642425855,0.016892819790657914,60.0,481.44536403375054,11806.520302857414,0.974572834451929,0.4142638702756987,0.6162078886916164,0.37594184359758276,0.7793284723607556,0.6470982353510183,0.5864565980923586,1.626331963708404,5.152365550993596
0.7439795435811161,86.34976874533251,21.324364685476546,108.41811297439017,0.021232386849034994,57.0,605.1230251974973,13532.912945162145,1.011092938890789,0.4748390507074437,0.5910516305494224,0.9230901281418219,0.7371370491646088,0.6664655334365729,0.0809973427811787,0.38836799420516677,9.61495780053726
0.8531616008460852,22.292550573267533,4.884953655456488,28.030665829570108,0.029546980056856607,57.0,842.0889316204133,14559.145392845647,0.9979849823016292,0.510847206766514,0.3577844374198904,0.2798702213068774,0.9027577355838415,0.8254470576490216,0.3678372574208136,3.323765876861838,1.2236051580687413
0.3784809039030779,29.840236378718114,6.714737459032554,36.93345474165375,0.00799999995221531,70.0,227.99999863813633,7582.001750748799,0.8726958992504611,0.26603514914908066,0.04792179954471243,0.9471620376073531,0.3713196509150834,0.6265367449160365,0.7302819084071589,3.0989349640071677,2.7261042857032054
0.8751063042481023,11.402621139564939,6.298808464028065,18.576535907841105,0.029203257664495767,56.0,832.2928434381294,15008.920991622645,1.0651053532464203,0.5266288067236016,0.6323780473928692,0.8405270939951562,0.47994346504620533,0.5053454863343884,0.8657989311092532,0.6050783004387952,2.347441862825015
1.3045414798180852,33.33119066187014,8.177198332050521,42.812930473738746,0.052793133255027054,45.0,1504.604297768271,19031.56736254914,1.1093113910861407,0.6677742934227768,0.9022173284634442,0.5306596177741814,0.3291058936596597,0.11124177682145908,0.1737324539861943,2.886875887550228,3.4520868310831454
0.15274523102031143,43.393088818841136,9.757713778147322,53.30354782800877,0.00230728177802536,70.0,65.75753067372275,3178.626056731975,0.8270706170716274,0.11153073883270088,0.7610076420130025,0.2512013995558962,0.9804947016774037,0.07467013355786978,0.6564122560959333,3.279739144252727,4.071534455171763
1.6232294796105202,22.438162538987036,3.5088165064106382,27.570208525008194,0.07362058747265623,45.0,2098.1867429707027,20550.478162489202,1.1274586134926499,0.7210694092101474,0.10199646405156154,0.3990973307219111,0.8001757526555514,0.02948310365863105,0.13291357282946586,3.608759412536652,0.8332397422939772
0.05422029620020682,42.426124846747214,6.328904120586506,48.80924926353393,0.0007087506832091016,49.0,20.199394471459396,1102.1052861187611,0.8018496138961941,0.03867036091644776,0.9563717779079728,0.2207051643163398,0.5403523455779478,0.611457512575337,0.9101414956754472,4.683743796425617,2.49914154560636
