iso_year,iso_week,week_start,spec_processed,h3n2_positive,inf_all,inf_a,inf_b,h3n2_pct,inf_pct,ili_activity,ili_pct
2025,12,2025-03-17,26221.0,58.0,1228.0,1157.0,71.0,0.0022,0.0468,2.0,2.51
2025,13,2025-03-24,25810.0,67.0,870.0,787.0,83.0,0.0026,0.0337,2.0,2.55
2025,14,2025-03-31,19696.0,55.0,526.0,468.0,58.0,0.0028,0.0267,2.0,2.39
2025,15,2025-04-07,18669.0,73.0,350.0,304.0,46.0,0.0039,0.0187,2.0,1.93
2025,16,2025-04-14,16240.0,86.0,259.0,207.0,52.0,0.0053,0.0159,2.0,2.16
2025,17,2025-04-21,18563.0,97.0,279.0,223.0,56.0,0.0052,0.015,2.0,2.0
2025,18,2025-04-28,16594.0,100.0,216.0,184.0,32.0,0.006,0.013,2.0,2.13
2025,19,2025-05-05,18965.0,121.0,228.0,195.0,33.0,0.0064,0.012,2.0,1.75
2025,20,2025-05-12,18641.0,124.0,208.0,174.0,34.0,0.0067,0.0112,2.0,1.87
2025,21,2025-05-19,19431.0,113.0,162.0,143.0,19.0,0.0058,0.0083,2.0,1.66
2025,22,2025-05-26,18178.0,103.0,149.0,138.0,11.0,0.0057,0.0082,2.0,1.92
2025,23,2025-06-02,18473.0,142.0,180.0,163.0,17.0,0.0077,0.0097,1.0,1.63
2025,24,2025-06-09,18354.0,114.0,154.0,139.0,15.0,0.0062,0.0084,1.0,1.57
2025,25,2025-06-16,17826.0,123.0,152.0,138.0,14.0,0.0069,0.0085,1.0,1.65
2025,26,2025-06-23,17861.0,141.0,187.0,164.0,23.0,0.0079,0.0105,1.0,1.62
2025,27,2025-06-30,15301.0,133.0,178.0,154.0,24.0,0.0087,0.0116,1.0,1.61
2025,28,2025-07-07,17656.0,140.0,183.0,160.0,23.0,0.0079,0.0104,1.0,1.61
2025,29,2025-07-14,17582.0,144.0,212.0,179.0,33.0,0.0082,0.0121,1.0,1.37
2025,30,2025-07-21,17689.0,147.0,215.0,183.0,32.0,0.0083,0.0122,1.0,1.45
2025,31,2025-07-28,17091.0,158.0,209.0,178.0,31.0,0.0092,0.0122,1.0,1.66
2025,32,2025-08-04,17185.0,165.0,225.0,187.0,38.0,0.0096,0.0131,1.0,1.74
2025,33,2025-08-11,17631.0,189.0,261.0,210.0,51.0,0.0107,0.0148,1.0,1.67
2025,34,2025-08-18,15380.0,211.0,283.0,236.0,47.0,0.0137,0.0184,1.0,1.68
2025,35,2025-08-25,17402.0,294.0,400.0,339.0,61.0,0.0169,0.023,1.0,1.72
2025,36,2025-09-01,17508.0,279.0,373.0,313.0,60.0,0.0159,0.0213,1.0,2.08
2025,37,2025-09-08,17966.0,371.0,445.0,393.0,52.0,0.0207,0.0248,1.0,2.01
2025,38,2025-09-15,18135.0,398.0,484.0,420.0,64.0,0.0219,0.0267,1.0,2.18
2025,39,2025-09-22,19113.0,518.0,608.0,542.0,66.0,0.0271,0.0318,1.0,2.22
2025,40,2025-09-29,20964.0,551.0,659.0,603.0,56.0,0.0263,0.0314,1.0,2.18
2025,41,2025-10-06,24460.0,755.0,852.0,792.0,60.0,0.0309,0.0348,1.0,2.42
2025,42,2025-10-13,25150.0,1131.0,1239.0,1190.0,49.0,0.045,0.0493,1.0,2.77
2025,43,2025-10-20,25785.0,2192.0,2350.0,2272.0,78.0,0.085,0.0911,2.0,3.46
2025,44,2025-10-27,26776.0,4178.0,4346.0,4247.0,99.0,0.156,0.1623,3.0,4.55
2025,45,2025-11-03,28242.0,6773.0,6986.0,6897.0,89.0,0.2398,0.2474,4.0,6.5
2025,46,2025-11-10,28026.0,9024.0,9176.0,9096.0,80.0,0.322,0.3274,4.0,8.02
2025,47,2025-11-17,28504.0,11478.0,11586.0,11515.0,71.0,0.4027,0.4065,4.0,9.54
2025,48,2025-11-24,28656.0,13631.0,13752.0,13706.0,46.0,0.4757,0.4799,4.0,10.58
2025,49,2025-12-01,28963.0,14530.0,14624.0,14568.0,56.0,0.5017,0.5049,4.0,11.88
2025,50,2025-12-08,25364.0,11792.0,11848.0,11804.0,44.0,0.4649,0.4671,4.0,10.88
2025,51,2025-12-15,27098.0,10920.0,11014.0,10936.0,78.0,0.403,0.4065,3.0,9.84
2025,52,2025-12-22,26369.0,8542.0,8661.0,8552.0,109.0,0.3239,0.3285,3.0,8.34
2026,1,2025-12-29,25314.0,6770.0,6929.0,6778.0,151.0,0.2674,0.2737,2.0,7.46
2026,2,2026-01-05,25983.0,5758.0,6000.0,5777.0,223.0,0.2216,0.2309,2.0,6.81
2026,3,2026-01-12,26360.0,5259.0,5635.0,5271.0,364.0,0.1995,0.2138,2.0,6.35
2026,4,2026-01-19,25526.0,4103.0,4570.0,4119.0,451.0,0.1607,0.179,2.0,5.35
2026,5,2026-01-26,25748.0,3218.0,3926.0,3235.0,691.0,0.125,0.1525,2.0,4.91
2026,6,2026-02-02,23116.0,2154.0,2846.0,2163.0,683.0,0.0932,0.1231,2.0,4.35
2026,7,2026-02-09,23658.0,1499.0,2278.0,1515.0,763.0,0.0634,0.0963,2.0,3.8
2026,8,2026-02-16,21821.0,1233.0,2041.0,1240.0,801.0,0.0565,0.0935,2.0,4.01
2026,9,2026-02-23,25358.0,1150.0,2396.0,1160.0,1236.0,0.0454,0.0945,2.0,3.49
2026,10,2026-03-02,25305.0,850.0,2134.0,863.0,1271.0,0.0336,0.0843,2.0,2.97
2026,11,2026-03-09,26081.0,716.0,2399.0,748.0,1651.0,0.0275,0.092,2.0,2.97
2026,12,2026-03-16,23550.0,521.0,2640.0,532.0,2108.0,0.0221,0.1121,2.0,2.64
